Coin ID,Symbol,Name,Market Cap (USD),FDV (USD),24H Volume (USD)
upup-space,upp,Upup Space,1914804,80847267.0,0.0
banana,banana,Banana,1912224,1851817.0,2.69
-6,"""　""","""　""",1912103,1912103.0,39585.0
ai-factory,sn80,AI Factory,1911718,1911718.0,155060.0
ask-splat,splat,ASK SPLAT,1910732,2783616.0,12033.8
coal-2,coal,COAL,1910201,1910201.0,64599.0
memdex100,memdex,MEMDEX100,1907857,1907857.0,97677.0
minativerse,mntc,MINATIVERSE,1907829,3606581.0,254651.0
vlaunch-2,vpad,VLaunch,1907709,2107870.0,154.55
nsdq420,nsdq,NSDQ420,1907179,1907179.0,84548.0
kira-network,kex,KIRA Network,1903415,2549216.0,2122.64
okratech-token,ort,Okratech,1900666,1907777.0,250800.0
iousdc,iousdc,Bridged USD Coin (IoTeX),1896642,1896642.0,11161.52
multi-asset-investment-vehicle,maiv,Multi Asset Investment Vehicle,1896550,15040595.0,13120.66
amd-ondo-tokenized-stock,amdon,AMD (Ondo Tokenized Stock),1895226,1895226.0,10172.42
dacat,dacat,daCat,1895141,1895141.0,45.08
safe-coin-2,safe,SafeCoin,1894598,1894598.0,3174.2
block-ape-scissors,arcas,Arcas,1890974,2708008.0,132.93
bit-game-verse-token,bgvt,Bit Game Verse Token,1889713,1906681.0,83.0
slimex,slx,Slimex,1888237,79297531.0,4536994.0
solpump,solpump,SOLPUMP,1887156,3804406.0,60636.0
docs-insight-tatsu,sn84,Docs-Insights (Taτsu),1885518,1885518.0,959.49
boop-2,boop,Boop,1885298,1885298.0,11707.89
delphinus-lab,zkwasm,ZKWASM,1883104,37226538.0,1131389.0
lucky-block,lblock,Lucky Block,1881189,1881189.0,18788.7
binance-goat,币安山羊,Binance Goat,1880898,1880898.0,0.0
derace,zerc,zkRace,1878153,1878153.0,41920.0
dlc-link-dlcbtc,ibtc,iBTC Network,1877455,1877455.0,8.42
multibit,mubi,Multibit,1877348,1976156.0,321808.0
mobius,mobi,Mobius,1874995,3239279.0,16922.43
ari,ari,ARI,1873554,1873554.0,55183.0
fitcoin-3,fitcoin,FITCOIN,1872448,1934872.0,211109.0
fact0rn,fact,Fact0rn,1871286,1871286.0,20024.0
real-estate-crypto-crowfunding,recc,Real Estate Crypto Crowfunding,1870784,2081908.0,75322.0
robora,rbr,Robora,1870686,2750807.0,60056.0
karmacoin-2,karma,Karmacoin,1870644,1870644.0,48250.0
darkpino,dpino,DarkPino,1867641,1867641.0,29171.0
official-k-pop,kpop,OFFICIAL K-POP,1865718,2073020.0,24007.0
intel-ondo-tokenized-stock,intcon,Intel (Ondo Tokenized Stock),1865644,1865644.0,44240.0
bad-idea-ai,bad,Bad Idea AI,1861994,2255351.0,558801.0
chatoshi,chatoshi,ChAtoshI,1861447,1861447.0,3485.22
catcoin,cat,Catcoin,1860719,2537039.0,43100.0
maga-hat,maga,MAGA Hat,1859981,1873806.0,946994.0
chevron-ondo-tokenized-stock,cvxon,Chevron (Ondo Tokenized Stock),1859420,1859420.0,394.46
robostack,robot,RoboStack,1859328,2754608.0,502427.0
dtrinity-usd,dusd,dTRINITY USD,1859198,1859198.0,68828.0
warthog,wart,Warthog,1859192,1859192.0,33234.0
solid,solid,Solana ID,1857361,4456978.0,8033.5
vesper-vdollar,vusd,Vesper V-Dollar,1856226,1856226.0,13520.67
wrapped-bittensor-universal,utao,Wrapped Bittensor (Universal),1852164,1852164.0,2.69
the-abyss,abyss,Abyss,1851443,4111227.0,66062.0
reinforced-ai,sn92,ReinforcedAI,1851425,1851425.0,210102.0
rome,rome,Rome,1848289,1848289.0,0.051811
xfrog,xfrog,XFROG,1842782,1842782.0,21615.0
animus,animus,Animus,1842452,1842452.0,375588.0
the-lion,lion,The Lion,1840321,1840321.0,927261.0
circle-internet-group-ondo-tokenized-stock,crclon,Circle Internet Group (Ondo Tokenized Stock),1838987,1838987.0,263655.0
doge-head-coin,dhc,Doge Head Coin,1837519,1837519.0,10168.55
starslax,sslx,StarSlax,1837511,6632054.0,158999.0
soex,soex,SOEX,1837181,7560911.0,9457.06
pepe-bundle,pundle,Pepe Bundle,1834069,1834069.0,2722.53
de-fi,defi,DeFi,1832313,1832313.0,1100996.0
amocucinare,amore,Amocucinare,1829179,1905374.0,20438.0
grand-gangsta-city,$ggc,Grand Gangsta City,1828252,1991011.0,129.13
cosplay-token-2,cot,Cosplay Token,1827059,1948345.0,74667.0
chompcoin,chomp,ChompCoin,1827008,1827008.0,70034.0
volt-2,xvm,VOLT,1826417,1826417.0,197551.0
wrapped-bmx-liquidity-token,wblt,Wrapped BMX Liquidity Token,1824829,1824829.0,150042.0
gari-network,gari,Gari Network,1822410,2752596.0,119713.0
dapper-doggo-s,doggo,Dapper Doggo's,1822067,1822067.0,117594.0
dotcom,y2k,Dotcom,1821232,1821232.0,18054.48
pyth-eth,pytheth,Pyth ETH,1820236,1820236.0,0.0
loud,loud,Loud,1817729,1817729.0,64391.0
catwifbag,bag,catwifbag,1812092,1812092.0,26925.0
gyat-coin,gyat,GYAT Coin,1811478,1811478.0,269954.0
meta-platforms-ondo-tokenized-stock,metaon,Meta Platforms (Ondo Tokenized Stock),1810352,1810352.0,110014.0
dork-lord-2,dorky,Dork Lord,1805966,1805966.0,186562.0
titcoin-2,titcoin,titcoin,1804637,1871161.0,654751.0
rubic,rbc,Rubic,1803580,1803580.0,152829.0
proof-platform,proof,PROOF Platform,1803072,5314739.0,88979.0
higher,higher,higher,1802388,1802388.0,222845.0
banano,ban,Banano,1801775,2152889.0,5226.26
flock-off,sn96,FLock OFF,1800863,1800863.0,353416.0
ispolink,isp,Ispolink,1799835,1904322.0,191541.0
agridex-governance-token,agri,AgriDex,1797407,5350528.0,20947.0
alldomains-name-service,adns,AllDomains Name Service,1797219,1797219.0,3576.98
roy,roy,ROY,1796902,1796902.0,28552.0
mcncoin,mcn,MCNCOIN,1795635,1795635.0,27853.0
kekistan,kek,Kekistan,1793461,1793461.0,74979.0
kucoin-bridged-usdc-kucoin-community-chain,usdc,KCC Bridged USDC (KuCoin Community Chain),1792230,1792230.0,1030.42
ramses-exchange,ram,Ramses Exchange,1790683,14325911.0,6705.55
guru,guru,Guru,1790000,1790000.0,12178.1
crust-network,cru,Crust Network,1788637,2344922.0,166924.0
rubidium,rbd,Rubidium,1787114,38412463.0,26909.0
battle-of-three-kingdoms,sgc,SGC,1786887,2707404.0,581088.0
mine-blue,mb,Mine Blue,1786636,327745773.0,100571.0
bunni,bunni,Bunni,1785707,2552861.0,57.12
catbal,catbal,Catbal,1781027,1781027.0,65513.0
chadette,chadette,Chadette,1779309,1779309.0,2652.19
hemi-bridged-wbtc-hemi,wbtc,Hemi Bridged WBTC (Hemi),1776221,1776221.0,1402.45
coin-capsule,caps,Ternoa,1774692,2421249.0,22125.0
joss-money,jmoney,Joss Money,1773847,1773847.0,19026.13
charles-the-chad,chad,Charles the Chad,1772080,1772080.0,7923.59
creatordao,creator,CreatorDAO,1770862,7448448.0,232977.0
billy,billy,Billy,1768226,1768226.0,313567.0
cisco-systems-ondo-tokenized-stock,cscoon,Cisco Systems (Ondo Tokenized Stock),1767108,1767108.0,199352.0
trencher,trencher,Trencher,1767068,1767068.0,478276.0
weatherxm-network,wxm,WeatherXM,1766552,7027053.0,18216.35
startup,startup,Startup,1765547,1765547.0,520469.0
newscrypto-coin,nwc,Numerico,1762760,3002553.0,60579.0
retake-tv,retake,RETAKE.TV,1762132,2647848.0,75238.0
hana-by-virtuals,hana,Hana by Virtuals,1761859,1761859.0,7051.05
ion,ion,Ion,1761302,1761302.0,1049.96
hipo-staked-ton,hton,Hipo Staked TON,1760521,2339994.0,829.99
dfdv-xstock,dfdvx,DeFi Development Corp.,1757986,1757986.0,226724.0
openfabric,ofn,Openfabric AI,1757324,1757324.0,76832.0
lunarbits,lunarbits,Lunarbits,1755785,1755785.0,1507.43
kaia-bridged-usdt-kaia,usdt,Kaia Bridged USDT (Kaia),1754554,1754554.0,222764.0
psydao,psy,PsyDAO,1754234,3074843.0,4449.77
visa-ondo-tokenized-stock,von,Visa (Ondo Tokenized Stock),1753231,1753231.0,471.11
okbet,ok,okbet,1752110,1752110.0,137484.0
crestal-nation,nation,Crestal Nation,1750642,5589287.0,2250.07
trader,tde,Trader,1749012,1749012.0,9266.94
mev-capital-usdt0,mcusdt0,MEV Capital USDT0,1748255,1748255.0,29162.0
steakhouse-usdc-base-morpho-vault,steakusdc,Steakhouse USDC (Base) Morpho Vault,1742161,1742161.0,0.0
koinos,koin,Koinos,1742018,1742018.0,4511.53
blend,blnd,Blend,1740712,3314053.0,6414.41
neurai,xna,Neurai,1740655,1740655.0,47367.0
stability,stbl,Stability,1739568,17347112.0,3066.54
kittehcoin-2,meow,KittehCoin,1737717,1737717.0,46572.0
vesper-finance,vsp,Vesper Finance,1737522,2040644.0,2157.3
zenko-protocol,zenko,Zenko Protocol,1736823,11205319.0,68610.0
zulu-network,zulu,Zulu Network,1734832,12005755.0,73319.0
oscar,oscar,OSCAR,1729593,1729593.0,121798.0
cryptopeso,crp,CryptoPeso,1728346,1728346.0,1408.97
eternalai,eai,EternalAI,1720124,7515342.0,64384.0
juice-2,juc,Juice,1718085,3017255.0,192321.0
international-meme-fund,imf,International Meme Fund,1712846,1836881.0,10804.06
shutter,shu,Shutter,1710059,4546940.0,74143.0
witch-token,witch,Witch Token,1703237,4416923.0,30075.0
analos-2,los,ANALOS,1702316,1702316.0,126098.0
abbott-ondo-tokenized-stock,abton,Abbott (Ondo Tokenized Stock),1699540,1699540.0,91161.0
domi,domi,Domi,1697681,3690612.0,15185.57
xswap-bridged-usdc-0g,usdc.e,XSwap Bridged USDC (0G),1695637,1695637.0,156087.0
crypto-asset-governance-alliance,caga,Crypto Asset Governance Alliance,1693113,2685813.0,82533.0
bodega,bodega,Bodega,1690960,2062146.0,10582.3
farcana,far,FARCANA,1690398,2117311.0,105234.0
reth2,reth2,rETH2,1688001,1688001.0,5.97
shade-protocol,shd,Shade Protocol,1687118,3309939.0,227929.0
iron-bank-euro,ibeur,Iron Bank EUR,1686700,1686700.0,3890.04
chimaera,wchi,XAYA,1684476,2260490.0,789.01
conwai,conwai,Conwai,1684075,6014553.0,300.73
solchat,chat,Solchat,1682952,1684437.0,66161.0
gala-music,music,Gala Music,1682351,1682351.0,42065.0
chirp-token,chirp,Chirp Token,1681850,1681850.0,173599.0
klima-dao,klima,KlimaDAO,1681639,1681639.0,12831.1
infinite-money-glitch,img,Infinite Money Glitch,1681469,1681469.0,14016.74
polygon-hermez-bridged-usdc-polygon-zkevm,usdc,Polygon Hermez Bridged USDC (Polygon zkEVM),1680733,1680733.0,31613.0
the-nation-token,nato,The Nation Token,1680623,1680623.0,234775.0
gnosis-bridged-reth-gnosis,reth,Gnosis Bridged rETH (Gnosis),1679643,1679643.0,249.87
uprock,upt,UpRock,1675153,7359408.0,335468.0
tidecoin,tdc,Tidecoin,1672949,1673101.0,83.38
adamant-messenger,adm,ADAMANT Messenger,1672568,1672568.0,58952.0
veno-eth,veth,Veno ETH,1671845,1671845.0,21078.0
eva-ai,$eva,eVa-ai,1669766,2085382.0,8181.9
slam-token,slam,Slam,1668323,83835102397.0,7.36
magiccraft,mcrt,MagicCraft,1668134,2383864.0,321266.0
singularity-finance,sfi,Singularity Finance,1667794,9707960.0,215615.0
max-2,max,MAX,1667627,1667627.0,282251.0
stargate-bridged-usdt-peaq,usdt,Stargate Bridged USDT (Peaq),1666730,1666730.0,183419.0
rage-guy-2,rage,RAGE GUY,1665977,1665977.0,69097.0
gridcoin-research,grc,Gridcoin,1661902,1716953.0,0.844456
baby-grok-5,babygrok,Baby Grok,1661404,1661404.0,21240.0
xociety,xo,Xociety,1660661,15666614.0,386216.0
cigarette-token,cig,Cigarette,1660592,1660592.0,28.18
dogegf,dogegf,DogeGF,1659797,1963504.0,2013.45
starbucks-ondo-tokenized-stock,sbuxon,Starbucks (Ondo Tokenized Stock),1655840,1655840.0,1.98
alchemist,mist,Alchemist,1654283,1654283.0,23.33
notional-finance,note,Notional Finance,1652757,3433023.0,446.14
now-coin,now,Now Coin,1649255,37913910.0,91356.0
ani-grok-companion,ani,Ani Grok Companion,1649211,1649211.0,7872019.0
anita,anita,ANITA,1647218,1647218.0,16702.34
polariscloud-ai,sn49,PolarisCloud.ai,1646357,1646357.0,330760.0
lmao,lmao!,LMAO!,1642674,1642674.0,1169136.0
fric,fric,FRIC,1640627,1640627.0,198359.0
ethernity-chain,ern,Ethernity Chain,1639446,2046773.0,229.53
mad-2,mad,MAD,1637953,1637953.0,294636.0
modclub,dcd,DecideAI,1637218,3164029.0,91821.0
f-x-protocol-morpho-usdc,fxusdc,f(x) Protocol Morpho USDC,1635491,1635491.0,0.0
honeyland-honey,hxd,Honeyland,1634797,3726447.0,204516.0
hotcocoa,hotcocoa,HotCocoa,1631797,6131964.0,104.28
iskra-token,isk,ISKRA Token,1630903,3029236.0,31336.0
silk-bcec1136-561c-4706-a42c-8b67d0d7f7d2,silk,Silk,1625824,1625824.0,295037.0
neurobro,bro,Neurobro,1624525,2019801.0,9708.97
tron-bull,bull,Tron Bull,1624035,1624035.0,1824.19
first-convicted-raccon,fred,First Convicted RACCON,1623657,1623657.0,320767.0
tensorprox,sn91,tensorprox,1615163,1615163.0,305604.0
dark-eclipse,dark,Dark Eclipse,1612644,1612644.0,9659155.0
bloxwap,bloxwap,BLOXWAP,1610414,1610414.0,135565.0
true-base-army,tba,True Base Army,1610026,1610026.0,47.47
chihuahua-token,huahua,Chihuahua Chain,1608019,1712686.0,232393.0
openocean,ooe,OpenOcean,1601427,3174122.0,73813.0
celer-bridged-weth-astar,weth,Celer Bridged WETH (Astar),1597852,1597852.0,3880.32
pooh,pooh,POOH,1595396,1595396.0,58227.0
defi-ira,ira,Defi-Ira,1594329,1594329.0,201.98
kompete,kompete,KOMPETE,1591980,2002579.0,10226.88
ethy-ai,ethy,Ethy AI,1590433,1747728.0,117926.0
vusd,vusd,VUSD,1590402,1590402.0,61553.0
ithaca-protocol,ithaca,Ithaca Protocol,1588472,8569134.0,118615.0
smart-layer-network,sln,Smart Layer Network,1588370,2053266.0,36286.0
mongcoin,mong,MongCoin,1587620,1587620.0,24924.0
serenity-shield,sersh,Serenity,1587603,3672773.0,64614.0
snake-2,snk,Snake,1586660,1586660.0,56.28
limbo,limbo,LIMBO,1586514,1586514.0,82091.0
carbon-browser,csix,Carbon Browser,1585502,1585512.0,3153198.0
amazon-xstock,amznx,Amazon xStock,1584784,6702841.0,2177254.0
bridged-usdc-core,usdc,CoreDAO Bridged USDC (Core),1584522,1584522.0,29194.0
meebitstrategy,meebstr,MeebitStrategy,1581983,1581983.0,21217.0
replicat-one-by-virtuals,rcat,Replicat-One by Virtuals,1581813,2746572.0,118008.0
sparkdex,sprk,SparkDEX,1580871,24614255.0,20722.0
nikepig,nikepig,Nikepig,1579057,1579057.0,52032.0
parsiq,prq,PARSIQ,1577077,1671349.0,958.04
gold-xstock,gldx,Gold xStock,1577020,9560750.0,83601.0
edwin,edwin,Edwin,1574593,1614741.0,98284.0
gui-inu,gui,Gui Inu,1574425,2202849.0,212038.0
cryodao,cryo,CryoDAO,1574239,2652036.0,11351.04
exchangecoin,excc,ExchangeCoin,1573754,1644911.0,100945.0
defit,defit,Digital Fitness,1573618,2507958.0,4776.65
tptu,tptu,TPTU,1571960,1571960.0,37674.0
etarn,etan,Etarn,1570150,24322982.0,1530591.0
populous,ppt,Populous,1568548,2305710.0,4.02
guacamole,guac,Guacamole,1566883,1566883.0,38397.0
amazon-ondo-tokenized-stock,amznon,Amazon (Ondo Tokenized Stock),1566190,1566190.0,93614.0
harambe-2,harambe,Harambe on Solana,1565053,1565053.0,14743.21
xcad-network,xcad,XCAD Network,1563598,3458682.0,475224.0
zerolend,zero,ZeroLend,1563454,1921264.0,201540.0
high-yield-usd-base,hyusd,High Yield USD (Base),1560324,1560324.0,20329.0
dog-4,dog,DOG,1559163,1559163.0,73345.0
developer-camp,developer,Developer Camp,1557764,1557764.0,8778.97
orbitt-pro,orbt,Orbitt Token,1557707,2085294.0,140469.0
dynamic-crypto-index,dci,Dynamic Crypto Index,1557253,1557253.0,212.65
plearn,pln,PLEARN,1556324,5920663.0,569439.0
kardiachain,kai,KardiaChain,1556172,1629500.0,4974.97
maidsafecoin,emaid,MaidSafeCoin,1555640,1555640.0,200.71
prism,prism,Prism,1553432,1619812.0,22685.0
shrub,shrub,Shrub,1552151,1565056.0,248407.0
exa,exa,Exactly Protocol,1550554,3807065.0,5869.28
sallar-2,all,Sallar,1547730,1547730.0,7329.25
treble,treb,Treble,1546653,6023900.0,31664.0
shiba-predator,qom,Shiba Predator,1544764,1544764.0,905.45
yeet,yeet,Yeet,1540935,2327396.0,3099.84
icb-network,icbx,ICB Network,1536372,19204655.0,20563.0
poscidondao-token,sci,PoSciDonDAO Token,1531764,6904894.0,2602.9
ufo-gaming,ufo,UFO Gaming,1529022,1529022.0,44290.0
ixfi,ixfi,IXFI,1528935,44323514.0,97335.0
goodcryptox,good,goodcryptoX,1526347,71994327.0,18867.51
deputy-dawgs,ddawgs,Deputy Dawgs,1526115,1526115.0,47.42
loulou,loulou,LOULOU,1523310,1523310.0,315285.0
based-chad,chad,Based Chad,1521551,1521551.0,9857.16
asml-holding-nv-ondo-tokenized-stock,asmlon,ASML Holding NV (Ondo Tokenized Stock),1520937,1520937.0,69.16
that,that,THAT,1520665,4771537.0,5684.85
grumpy-cat-coin,grumpy,Grumpy Cat Coin,1520621,1520621.0,2712.83
butthole-coin,butthole,Butthole Coin,1520405,1520405.0,455222.0
tokyo-games-token,tgt,Tokyo Games Token,1518039,10291789.0,1459310.0
disco-by-matt-furie,disco,Disco By Matt Furie,1517342,1517342.0,194200.0
goat-bridged-binance-bitcoin-goat,btcb,Goat Bridged Binance Bitcoin (Goat),1516764,1516764.0,3097.14
mxc,mxc,MXC,1516741,1516741.0,718342.0
grabway,grab,GRABWAY,1514406,2730553.0,573588.0
swasticoin,yzy,Swasticoin,1513093,1513093.0,328426.0
kaspy,kaspy,Kaspy,1512745,1512745.0,24272.0
-5,🟥🟩,🟥🟪🟦🟩🟨🟧,1512364,1512364.0,58188.0
gopulse,go,GoPulse,1511007,1511007.0,18731.37
fomo-5,fomo,FOMO,1510634,1884273.0,99761.0
dew-2,dew,DEW,1510201,1722830.0,131052.0
meta,mta,mStable Governance: Meta,1507217,2553431.0,1084.88
minted,mtd,Minted,1506312,6471990.0,3740.45
uomi,uomi,UOMI,1505293,16658461.0,12543.37
morph-l2-bridged-usdc-morph-l2,usdc,Morph L2 Bridged USDC (Morph L2),1501418,1501418.0,380.59
lanacoin,lana,LanaCoin,1496580,3126005.0,14.99
sui-trump,suitrump,SUI TRUMP,1494459,1494459.0,8741.08
cap-3,cap,Cap,1492751,1492751.0,305886.0
mirror-protocol,mir,Mirror Protocol,1491699,3542247.0,5183.06
rainmaker-games,rain,Rainmaker Games,1491450,3355537.0,473346.0
micron-technology-ondo-tokenized-stock,muon,Micron Technology (Ondo Tokenized Stock),1490428,1490428.0,10.16
kittenswap,kitten,Kittenswap,1488508,6059645.0,31725.0
akio,akio,Akio,1487180,1508293.0,140463.0
skyhash,skh,Skyhash,1484069,7451391.0,37358.0
unchain-x,unx,Unchain X,1481784,37366020.0,161028.0
boxbet,bxbt,BoxBet,1478613,1651105.0,94532.0
sorry,sry,Sorry,1477862,1477862.0,28331.0
gugo,gugo,Gugo,1477821,1477821.0,34535.0
crappy-bird-cto,crappy,Crappy Bird CTO,1473348,1473348.0,9712.24
palo-alto-networks-ondo-tokenized-stock,panwon,Palo Alto Networks (Ondo Tokenized Stock),1472071,1472071.0,2.04
moonchain,mch,Moonchain,1471950,6092507.0,583026.0
wozx,wozx,Efforce,1471664,2377921.0,12101.91
mstr2100,mstr,MSTR2100,1471635,1471635.0,154388.0
octavia,via,Octavia,1468553,1468553.0,125798.0
beeper-coin,beeper,Beeper Coin,1467785,1467785.0,50.91
top-hat-2,tophat,TOP HAT,1467318,1467318.0,22426.0
quan2um,$qntm,Quan2um,1465887,2931766.0,23976.0
linde-plc-ondo-tokenized-stock,linon,Linde plc (Ondo Tokenized Stock),1465080,1465080.0,2.0
universe-boss-coin,ubc,Universe Boss Coin,1464700,1464700.0,236312.0
skibidi-toilet-2,skbdi,Skibidi Toilet,1464238,1464238.0,427144.0
gameswift,gswift,GameSwift,1462412,2643277.0,78410.0
offcial-mascot-of-the-holy-year,luce,Luce,1458661,1458661.0,328780.0
stobox-token,stbu,Stobox Token,1457413,1748896.0,130080.0
xrpturbo,xrt,Xrpturbo,1454974,1454974.0,100140.0
nani,⌘,NANI,1453286,2179929.0,52.32
market-dominance,md,Market Dominance,1449306,1449306.0,16636.98
solama,solama,Solama,1448232,1448232.0,181004.0
coindepo,coindepo,COINDEPO,1445003,80478428.0,61315.0
shoggoth,shoggoth,Shoggoth,1442947,1442947.0,378871.0
citadao,knight,CitaDAO,1442861,9915167.0,708.34
veterans-for-the-cause,vets,Veterans for the Cause,1442730,1442730.0,14532.41
crawju,crawju,CRAWJU,1440686,1440686.0,3658.64
nostra,nstr,Nostra,1439994,1439994.0,42786.0
rnt-token,rnt,RNT,1437534,1437534.0,4078.78
bozo-hybrid,bozo,Bozo Benk,1434670,1434670.0,8513.95
super-micro-computer-ondo-tokenized-stock,smcion,Super Micro Computer (Ondo Tokenized Stock),1433220,1433220.0,9850.28
best-patent-token,bpt,Best Patent Token,1432856,2653437.0,17905.93
suzaku-token,suz,Suzaku Token,1432420,4962373.0,9342.43
geeq,geeq,GEEQ,1432217,2627920.0,318123.0
baseshake,baseshake,BaseShake,1432110,1432110.0,152663.0
top-network,top,TOP AI Network,1431056,1431056.0,440380.0
game-5-ball,ball,Game 5 BALL,1430780,2861560.0,1732.78
agent-zero-token,a0t,Agent Zero Token,1430060,1430060.0,35207.0
boomer,boomer,Boomer,1429095,1429095.0,50697.0
archai,archai,ArchAI,1425142,2853229.0,19137.79
flamengo-fan-token,mengo,Flamengo Fan Token,1423396,3138217.0,134408.0
aircoin-4,aircoin,Aircoin,1422207,1422207.0,84060.0
googles,goglz,GOGGLES,1422146,1422146.0,5809.43
ravenquest,quest,RavenQuest,1421900,10426160.0,2538.11
mbp-coin,mbp,MBP Coin,1421056,14210561.0,1223447.0
eth-strategy,strat,ETH Strategy,1419667,68780753.0,581.87
level-staked-usd,slvlusd,Staked Level USD,1419307,1419307.0,43.56
croak_on_linea,$croak,Croak,1417597,1417597.0,92197.0
wifi,wifi,WiFi Map,1417130,2405132.0,103964.0
klink-finance,klink,Klink Finance,1416046,31329842.0,2230584.0
rainbow-bridged-usdt-aurora,usdt.e,Rainbow Bridged USDT (Aurora),1415861,1415861.0,18534.12
toad-sol,$toad,Toad (SOL),1415725,1415725.0,7422.31
intuit-ondo-tokenized-stock,intuon,Intuit (Ondo Tokenized Stock),1415660,1415660.0,49.77
muhdo-hub,dna,Muhdo Hub,1414638,3612887.0,76672.0
parabolic-3,parax,Parabolic,1414247,1414247.0,9770.55
chudjak,chud,Chudjak,1412654,1412654.0,11122.06
checkerchain-2,sn87,CheckerChain,1412608,1412608.0,298767.0
optimus-ai,opti,Optimus AI,1412248,1412248.0,74052.0
celsius-degree-token,cel,Celsius Network,1412188,1412188.0,64045.0
hemule,hemule,Hemule,1409828,1409828.0,201829.0
loomlay,lay,Loomlay,1409000,2421469.0,41898.0
unfk,$unfk,UNFK,1408959,1408959.0,80.15
solomon-usdv,usdv,Solomon USDv,1407829,1407829.0,1288.49
ta-da,tada,Ta-da,1407805,2083604.0,181282.0
prefrontal-cortex-convo-agent-by-virtuals,convo,Prefrontal Cortex Convo Agent by Virtuals,1407474,1407474.0,312306.0
astroport-fi,astro,Astroport,1407345,3654085.0,5634.64
dogechain,dc,Dogechain,1404781,3616466.0,105743.0
pooltogether,pool,PoolTogether,1404603,1958335.0,3712.12
luffy-inu,luffy,Luffy,1402924,1468329.0,1213.67
inter-stable-token,ist,Inter Stable Token,1402525,1402525.0,4981.06
typus,typus,Typus,1399678,6998389.0,1371.72
servicenow-ondo-tokenized-stock,nowon,ServiceNow (Ondo Tokenized Stock),1399195,1399195.0,2.02
icopax,$ipax,Icopax,1396556,1396556.0,11433.35
xbt,xbt,XBT,1396375,1396375.0,224082.0
soulpeg-usd,spusd,SoulPeg USD,1393841,1393841.0,359.93
hehecat,hehe,hehe,1393685,1393685.0,7740.69
talken,talk,Talken,1390934,2181341.0,52234.0
wrapped-accumulate,wacme,Wrapped Accumulate,1390706,1473725.0,2126.51
emperor-coin,$imperium,Emperor Coin,1390534,1390534.0,48369.0
meeds-dao,meed,Meeds DAO,1389993,1546241.0,1.36
lamina1,l1,Lamina1,1389023,11929309.0,31960.0
defi-tiger,dtg,Defi Tiger,1384040,1384040.0,9224.24
the-virtua-kolect,tvk,Virtua,1383545,19548277.0,3499.23
all-the-money,atm,All The Money,1383355,1504969.0,56456.0
solmail,mail,SolMail,1383191,1383191.0,7140.17
enterisecoin,ent,EnteriseCoin,1382891,43080714.0,190.69
